,Emp ID,Name,DOB,SSN,State
1932,1075,Thomas Shaffer,1963-12-14,164-82-4522,Florida
1933,1052,John Douglas,1975-09-26,295-03-6117,Arkansas
1934,684,Robert Benitez,1957-10-24,285-53-0167,Iowa
1935,1328,Micheal Ramirez,1985-07-31,197-94-3317,Louisiana
1936,386,Jennifer Watson,1989-09-10,286-54-6997,Utah
1937,445,Sarah Mitchell,1957-10-01,332-79-7146,New York
1938,1021,Erica Moore,1957-03-20,721-49-0654,Minnesota
1939,1969,Michael Pruitt,1985-11-14,570-88-6561,Washington
1940,487,Jennifer Johnson,1980-04-15,843-76-5708,Louisiana
1941,739,Darrell Moreno,1980-11-30,820-07-7021,Alaska
1942,1331,Andrew Barrett,1959-08-16,851-58-1591,Montana
1943,1648,Michael Le,1986-12-28,457-36-1535,Nevada
1944,380,Ryan Myers,1973-07-09,421-86-0813,Louisiana
1945,1694,Courtney Rivera,1961-01-18,597-18-8563,South Dakota
1946,1139,Michelle Parrish,1963-05-26,110-49-8720,West Virginia
1947,558,Ronnie Nash,1959-06-05,778-12-1227,Ohio
1948,356,Jesse Jackson,1973-08-11,597-42-7626,Texas
1949,95,Paula Gilbert,1969-07-13,260-87-6532,Louisiana
1950,2059,Jared Martin,1977-04-05,730-28-3266,Oklahoma
1951,894,Joshua Massey,1993-06-21,072-87-9713,Nebraska
1952,1796,William Martin,1957-01-09,662-62-1042,Arkansas
1953,1053,Ernest Guzman,1969-01-24,012-58-6904,Rhode Island
1954,2124,Lisa Porter,1962-07-28,814-31-0789,Wisconsin
1955,1165,Carlos Diaz,1972-06-25,029-69-9779,Nebraska
1956,1812,Richard Neal,1976-12-08,216-23-4878,Idaho
1957,101,Andres Rivera,1993-05-19,653-28-2760,Pennsylvania
1958,515,Nicole Neal,1968-03-23,861-08-7256,North Dakota
1959,697,Kimberly Stephens,1981-07-28,451-41-8363,Arkansas
1960,1660,Erika Dalton,1990-03-23,366-43-6658,New Jersey
1961,1774,Catherine Osborne,1986-06-08,450-91-0018,Ohio
1962,530,Amanda Miller,1990-10-08,042-11-0431,West Virginia
1963,1493,Kristin Johnson,1980-05-18,025-81-1647,West Virginia
1964,571,William Rush,1980-10-26,754-45-4311,Washington
1965,858,Joe Brown,1994-03-13,037-81-9088,Kansas
1966,1133,Kimberly Nelson,1978-12-04,370-79-2012,Arizona
1967,1496,Heather Foster,1959-01-07,825-20-8466,Missouri
1968,1345,Brandy Lambert,1982-09-06,784-46-8681,Ohio
1969,969,Amy Small,1993-05-19,581-82-3612,New Hampshire
1970,825,Christopher Francis,1982-10-31,259-85-8536,Iowa
1971,1480,Lorraine Butler,1981-10-13,450-50-1324,Rhode Island
1972,1262,Timothy Scott,1978-04-11,047-57-2563,Wisconsin
1973,1256,Adam Leonard,1982-05-14,792-86-3927,South Dakota
1974,607,Ashley Baker,1991-10-07,119-79-3210,Wisconsin
1975,165,Carolyn Owens,1979-05-02,437-90-9140,California
1976,1989,Michelle Nolan,1963-04-28,019-74-2978,Colorado
1977,689,Thomas Rose,1979-06-19,763-23-6533,Oregon
1978,1475,Robert Flores,1973-04-17,860-67-1191,Nebraska
1979,1268,Bryan Whitehead,1989-01-10,402-95-9651,Nevada
1980,1800,Michael Decker,1959-07-17,048-34-4721,Tennessee
1981,957,Taylor Watson,1986-09-17,353-83-5802,Maine
1982,633,Hannah Richards,1978-09-10,658-33-3709,Missouri
1983,575,Haley Sanchez,1991-10-10,108-92-2490,Virginia
1984,192,Cynthia Gray,1957-09-10,185-12-7826,Georgia
1985,1975,Elizabeth May,1987-04-07,136-19-5485,North Dakota
1986,164,Tracy Miles,1976-05-21,215-06-1924,New York
1987,313,James Herrera,1958-04-27,180-03-6143,New Mexico
1988,664,Benjamin Galvan,1969-06-14,693-98-7125,Oregon
1989,659,David Choi,1970-12-06,160-75-2416,Georgia
1990,1973,Jeffrey Mccarty,1990-02-27,055-96-9024,North Carolina
1991,1174,Sherry Monroe,1985-05-18,374-02-3276,Louisiana
1992,838,Michael Gonzalez,1977-02-26,040-35-6500,New Hampshire
1993,1771,Darren Harrell,1962-03-06,364-17-5656,Oregon
1994,1705,Joseph Long,1981-07-31,870-27-2926,North Dakota
1995,867,Tammy Curry,1990-12-13,148-79-6118,Colorado
1996,379,Anthony Thomas,1964-09-03,308-30-5389,Tennessee
1997,1819,Rodney Lawson,1988-10-22,894-76-6989,New Mexico
1998,770,Steven Gould,1969-06-15,257-03-1538,Minnesota
1999,2069,Austin Cox,1983-01-07,639-93-9405,Louisiana
2000,383,Shelly Miller,1962-04-30,088-02-5240,Illinois
2001,1937,Rachel Pratt,1966-12-05,035-37-4743,Arkansas
2002,1586,John Hill,1992-01-07,253-63-7717,Texas
2003,1795,Gerald Hernandez,1982-03-01,779-40-3648,California
2004,1227,Donald Richardson,1969-05-25,801-82-2416,California
2005,1172,Philip Cannon,1992-01-19,781-66-2516,California
2006,2031,William King,1967-06-10,565-38-5590,Alaska
2007,1226,Lee Reed,1987-05-25,679-15-0149,Oregon
2008,1126,Veronica Strickland,1974-04-20,347-50-4151,New Hampshire
2009,533,James Gonzalez,1965-01-07,744-53-2194,North Carolina
2010,1114,Jacqueline Ward,1986-12-20,552-78-4524,New Hampshire
2011,215,Jose Johnson,1967-05-22,885-80-2628,North Dakota
2012,1451,Ronald Smith,1957-09-28,136-25-4374,Delaware
2013,1214,Katherine King,1963-09-26,664-65-6189,Rhode Island
2014,701,Carla Burnett,1977-09-07,172-20-0943,California
2015,2017,Evelyn Bradley,1957-06-18,584-45-0969,South Carolina
2016,1193,Thomas Jordan,1958-02-17,780-54-2612,Pennsylvania
2017,1398,Eric Hernandez,1959-06-03,070-91-8875,Illinois
2018,1056,Stephen Hicks,1966-10-23,645-48-6660,Vermont
2019,891,Terri Richardson,1965-08-09,646-28-9746,Illinois
2020,990,Charlotte Evans,1973-04-27,270-27-5916,Pennsylvania
2021,1964,Jeffrey Rose,1959-07-25,002-79-3871,Florida
2022,792,Jeanne Williams,1964-12-10,855-99-6601,Texas
2023,932,Rebecca Anderson,1978-03-18,148-64-7809,Minnesota
2024,1380,Jacob Chavez,1978-10-10,095-04-4084,Pennsylvania
2025,529,Richard Nelson,1992-11-04,285-80-1489,Florida
2026,1626,Alison Collins,1991-09-10,837-68-8839,Louisiana
2027,1066,Holly Fox,1985-08-11,538-35-3929,Wyoming
2028,738,Carolyn Williams,1978-03-01,752-72-7077,Rhode Island
2029,447,Cathy Cooper,1994-02-15,004-12-8979,Montana
2030,1633,Keith Horn,1988-12-13,749-26-3102,Michigan
2031,1472,Suzanne Saunders,1966-10-29,116-09-1282,Georgia
2032,1029,William Molina,1989-03-18,539-76-9180,Alaska
2033,2075,Steven Stanton,1993-12-09,424-43-0927,Missouri
2034,1710,Bryan Stephens,1991-05-01,775-70-9078,Texas
2035,1793,Aaron Allen,1969-12-14,153-27-6459,Hawaii
2036,20,Gina Hunt,1986-08-12,095-33-3821,Nevada
2037,1111,Lori Wilson,1980-12-03,540-61-3755,Iowa
2038,114,Kristi Spencer,1963-08-30,548-36-3145,Nebraska
2039,1616,Michelle Huffman,1974-05-13,552-69-5948,Alabama
2040,970,Valerie Simmons,1973-08-07,155-74-4323,Arkansas
2041,762,John Medina,1959-12-24,455-02-5244,Georgia
2042,730,Denise Ewing,1974-09-02,725-58-5290,Louisiana
2043,878,Anna Meyers,1976-06-14,555-83-6602,Arizona
2044,1947,Ashley Bray,1981-10-01,303-87-8804,West Virginia
2045,1976,Gabrielle Ochoa,1969-12-02,776-48-5306,Maine
2046,873,Brandon Dunn,1973-11-29,303-09-4941,Florida
2047,329,Elizabeth Chavez,1960-12-04,472-37-2197,Michigan
2048,1252,Kyle Rios,1967-04-06,492-19-2992,Washington
2049,1830,Jason Hill,1991-07-27,395-14-4407,Illinois
2050,749,Kristen Li,1991-05-25,458-18-3025,Maryland
2051,660,Charles Simmons,1972-10-19,244-73-4900,Washington
2052,2094,Derek Dixon,1963-05-22,387-49-2196,Alaska
2053,61,Sarah Williams,1992-07-30,113-55-0343,Alaska
2054,1271,Kaitlin Costa,1989-08-26,180-89-7674,Vermont
2055,2032,Matthew Jones,1989-11-30,559-74-0361,Massachusetts
2056,324,Molly Bennett,1984-07-14,895-50-4164,Massachusetts
2057,649,Bobby Jones,1968-02-15,864-69-1848,New Hampshire
2058,1061,Jennifer Lewis,1968-04-13,519-01-4353,Idaho
2059,1507,Brian Wilson,1963-02-14,395-12-0693,Georgia
2060,1567,Thomas Graham,1988-10-02,014-22-5911,Massachusetts
2061,1655,Deborah Acosta,1992-07-08,077-56-1988,Idaho
2062,1591,Mitchell Cook,1988-02-08,850-35-4451,Pennsylvania
2063,1205,Amy Jacobs,1957-08-20,412-02-4913,Rhode Island
2064,611,Kimberly Williams,1962-10-02,874-75-1474,Ohio
2065,55,John Williams,1963-05-11,081-44-8882,Missouri
2066,1617,Bernard Martinez,1959-01-01,453-83-2910,South Carolina
2067,588,Allison Walter,1978-10-21,310-27-5582,Wyoming
2068,840,William Boyle,1986-05-25,718-08-3702,South Dakota
2069,184,Jessica Howell,1962-11-02,036-10-8142,Washington
2070,128,Christine Anthony,1989-01-18,693-76-0561,New York
2071,644,Samuel Jones,1989-06-10,475-96-3255,Connecticut
2072,1738,Kyle Moore,1970-09-18,479-03-5398,North Dakota
2073,373,Brittany Vance,1974-07-06,387-29-3913,Tennessee
2074,1302,Laura Jacobson,1962-02-05,770-48-9901,West Virginia
2075,1611,Erin Briggs,1987-02-25,806-55-6681,Arkansas
2076,1596,Stephen Smith,1963-05-13,498-31-9670,Michigan
2077,1368,Douglas Clark,1982-03-10,447-59-7437,Nevada
2078,1766,Brandon Oneal,1985-01-08,002-69-1872,Michigan
2079,509,Andrew Baldwin,1960-07-19,536-66-9735,Missouri
2080,222,Anna Schroeder,1972-03-27,801-97-3797,Kentucky
2081,1808,Valerie Stone,1994-01-07,147-63-8118,Nebraska
2082,980,Sean Sanchez,1963-11-29,658-94-1009,Wisconsin
2083,1476,Vanessa Graham,1972-09-21,141-95-1982,New York
2084,2009,Katherine Anderson,1988-09-26,310-67-8425,Maine
2085,2076,Erica Gonzalez,1967-08-29,823-90-7362,North Carolina
2086,1659,Stacy Johnson,1980-10-27,587-87-7345,Florida
2087,434,Kevin Watts,1957-06-20,407-50-3488,New Hampshire
2088,119,Emily Nguyen,1960-11-27,493-95-6079,Nevada
2089,244,Lynn Hall,1977-04-12,814-58-7857,Oklahoma
2090,804,Gail Johnson,1990-06-06,812-88-3613,Connecticut
2091,212,Connie Olsen,1988-12-30,784-63-6860,Ohio
2092,417,Michael Church,1959-11-27,754-04-5079,Kentucky
2093,555,Mike Wilson,1962-12-23,696-71-7316,Minnesota
2094,519,Crystal Fisher,1972-11-10,797-94-9745,Idaho
2095,232,Charles Duncan,1980-02-14,424-69-9851,North Carolina
2096,898,Roy Perkins,1988-10-10,474-91-8096,Florida
2097,24,Dustin Jackson,1979-01-06,627-48-2345,Hawaii
2098,2086,Laura Contreras,1962-05-17,648-01-6546,Wyoming
2099,1709,Timothy Morton,1993-07-02,712-03-3871,South Dakota
2100,1606,John Morrison,1984-01-10,215-78-4470,Massachusetts
2101,1917,Joseph Wood,1957-11-02,355-11-5341,Florida
2102,928,Oscar Romero,1987-03-08,733-98-5634,Illinois
2103,1175,Shannon Wilson,1969-11-19,356-71-3974,Utah
2104,1500,James Armstrong,1975-07-23,499-78-4550,North Dakota
2105,848,Ronnie Ellison,1980-04-22,238-55-2267,Washington
2106,216,Joshua Wilcox,1986-09-27,652-11-7150,Oklahoma
2107,274,Bryan Rocha,1964-02-03,601-30-8996,Arizona
2108,756,Matthew Flynn,1957-10-05,570-68-1385,Virginia
2109,1925,Amanda Turner,1960-12-28,175-25-7060,Minnesota
2110,1731,Steven White,1959-03-05,145-14-4892,Massachusetts
2111,1019,Andrea Berry,1989-02-14,006-84-6290,Alabama
2112,1155,Shawn Burke,1960-01-01,751-20-9071,California
2113,449,Rhonda Wilson,1987-01-08,113-68-0832,Vermont
2114,115,Jay Hart,1963-05-14,013-46-6255,Connecticut
2115,1636,Ashley Martinez,1986-04-13,081-06-5385,Nevada
2116,84,Elizabeth Johnston,1974-08-03,129-88-2936,Illinois
2117,1478,Andrew Acevedo,1991-06-29,759-08-6963,Montana
2118,384,Michelle Lynch,1972-03-28,680-54-8040,Pennsylvania
2119,1582,Cristian Gibbs,1963-02-08,321-19-9478,Connecticut
